date_order,city,store_type,store_name,total_cust,total_orders,quantity,total_sales,total_cost,profits
05-2024,Toronto,Retail,Chocolate Store 88,419,419,1241,10615.24,6454.27,4160.87
01-2024,Toronto,Retail,Chocolate Store 88,412,412,1223,10317.42,6178.51,4138.91
03-2024,Toronto,Retail,Chocolate Store 88,431,431,1309,10755.88,6479.2,4276.67
02-2023,Toronto,Retail,Chocolate Store 88,381,381,1101,9413.16,5638.17,3774.88
06-2023,Toronto,Retail,Chocolate Store 88,386,386,1120,9695.44,5829.74,3865.68
04-2023,Toronto,Retail,Chocolate Store 88,443,443,1283,10931.32,6519.34,4412.04
10-2024,Toronto,Retail,Chocolate Store 88,462,462,1387,11823.23,7058.64,4764.59
05-2024,Paris,Online,Chocolate Store 89,420,420,1264,10515.15,6266.6,4248.57
03-2023,Paris,Online,Chocolate Store 89,417,417,1232,10498.4,6266.55,4231.89
01-2024,Paris,Online,Chocolate Store 89,412,412,1240,11005.25,6692.95,4312.32
06-2023,Paris,Online,Chocolate Store 89,384,384,1151,9549.2,5731.93,3817.2
02-2024,Paris,Online,Chocolate Store 89,423,423,1233,10283.21,6132.29,4150.96
08-2023,Paris,Online,Chocolate Store 89,424,424,1224,10468.64,6308.8,4159.68
02-2023,Paris,Online,Chocolate Store 89,383,383,1056,9136.9,5467.66,3669.14
06-2024,Paris,Online,Chocolate Store 89,418,418,1238,10662.75,6378.18,4284.62
09-2023,Paris,Online,Chocolate Store 89,410,410,1238,10919.6,6558.9,4360.77
05-2023,Paris,Online,Chocolate Store 89,422,422,1266,10755.46,6457.49,4297.96
11-2023,Paris,Online,Chocolate Store 89,383,383,1192,10204.13,6119.18,4084.89
10-2023,Paris,Online,Chocolate Store 89,413,413,1234,10318.3,6148.79,4169.53
07-2023,Paris,Online,Chocolate Store 89,454,454,1414,12068.89,7270.49,4798.44
12-2023,Paris,Online,Chocolate Store 89,424,424,1257,10806.77,6511.54,4295.11
12-2024,Paris,Online,Chocolate Store 89,390,390,1178,10027.39,5999.67,4027.7
01-2023,Paris,Online,Chocolate Store 89,443,443,1318,11524.15,6882.01,4642.15
11-2024,Paris,Online,Chocolate Store 89,422,422,1249,10866.68,6483.58,4383.13
03-2024,Paris,Online,Chocolate Store 89,451,451,1290,11170.93,6704.73,4466.11
04-2024,Paris,Online,Chocolate Store 89,390,390,1158,9686.07,5828.06,3858
08-2024,Paris,Online,Chocolate Store 89,450,450,1347,11113.54,6653.62,4459.97
07-2024,Paris,Online,Chocolate Store 89,416,416,1256,10366.17,6290.22,4075.93
09-2024,Paris,Online,Chocolate Store 89,410,410,1239,10678.25,6467.25,4211.08
10-2024,Paris,Online,Chocolate Store 89,413,413,1233,10707.34,6456.19,4251.14
04-2023,Paris,Online,Chocolate Store 89,425,425,1287,11226.7,6769.14,4457.49
04-2023,Paris,Online,Chocolate Store 9,414,414,1237,10711.59,6410.81,4300.76
09-2024,Paris,Online,Chocolate Store 9,403,403,1243,10960.17,6524.67,4435.56
06-2024,Paris,Online,Chocolate Store 9,404,404,1260,10724.68,6420.43,4304.22
07-2023,Paris,Online,Chocolate Store 9,407,407,1187,10073.95,6043.37,4030.6
09-2023,Paris,Online,Chocolate Store 9,410,410,1205,9709.23,5858.81,3850.44
01-2023,Paris,Online,Chocolate Store 9,424,424,1253,10792.01,6486.44,4305.54
12-2023,Paris,Online,Chocolate Store 9,414,414,1237,10530.27,6279.01,4251.24
08-2024,Paris,Online,Chocolate Store 9,431,431,1333,11491.13,6939.08,4552.01
12-2024,Paris,Online,Chocolate Store 9,421,421,1263,10613.23,6331.23,4281.99
07-2024,Paris,Online,Chocolate Store 9,446,446,1379,11505.57,6903.4,4602.21
10-2023,Paris,Online,Chocolate Store 9,470,470,1385,11472.46,6867.95,4604.48
03-2024,Paris,Online,Chocolate Store 9,474,474,1407,12418.24,7417.93,5000.3
04-2024,Paris,Online,Chocolate Store 9,429,429,1276,10597.66,6391.4,4206.23
05-2023,Paris,Online,Chocolate Store 9,411,411,1215,10342.08,6174.14,4167.98
02-2024,Paris,Online,Chocolate Store 9,365,365,1130,9578.22,5759.77,3818.47
10-2024,Paris,Online,Chocolate Store 9,415,415,1276,10543.76,6379.49,4164.4
11-2023,Paris,Online,Chocolate Store 9,393,393,1142,10005.56,6040.71,3964.87
08-2023,Paris,Online,Chocolate Store 9,406,406,1273,11090.18,6665.85,4424.37
02-2023,Paris,Online,Chocolate Store 9,356,356,1024,8601.34,5151.7,3449.66
06-2023,Paris,Online,Chocolate Store 9,403,403,1192,9714.6,5855.41,3859.22
05-2024,Paris,Online,Chocolate Store 9,421,421,1213,10333.23,6239.72,4093.49
11-2024,Paris,Online,Chocolate Store 9,384,384,1125,9425.84,5627.49,3798.3
03-2023,Paris,Online,Chocolate Store 9,448,448,1340,11566.46,6971.07,4595.39
01-2024,Paris,Online,Chocolate Store 9,399,399,1155,9922.36,5957.76,3964.61
08-2024,Toronto,Online,Chocolate Store 90,402,402,1138,10001.8,6030.39,3971.43
12-2024,Toronto,Online,Chocolate Store 90,437,437,1350,11834.44,7091.84,4742.52
12-2023,Toronto,Online,Chocolate Store 90,425,425,1237,10435.77,6237.91,4197.82
07-2024,Toronto,Online,Chocolate Store 90,429,429,1294,11193.09,6644.05,4549.09
04-2024,Toronto,Online,Chocolate Store 90,400,400,1199,10081.27,5996.76,4084.5
10-2023,Toronto,Online,Chocolate Store 90,429,429,1212,10083.27,6063.8,4019.49
06-2024,Toronto,Online,Chocolate Store 90,386,386,1155,9648.61,5825.77,3822.9
09-2024,Toronto,Online,Chocolate Store 90,396,396,1169,9830.94,5892.08,3938.99
09-2023,Toronto,Online,Chocolate Store 90,435,435,1289,11485.82,6892.61,4593.12
03-2024,Toronto,Online,Chocolate Store 90,436,436,1287,11115.54,6692.68,4422.93
07-2023,Toronto,Online,Chocolate Store 90,449,449,1367,11592.95,7009.4,4583.47
02-2023,Toronto,Online,Chocolate Store 90,401,401,1201,10370.82,6292.42,4078.41
01-2024,Toronto,Online,Chocolate Store 90,440,440,1288,11059.16,6693.62,4365.51
03-2023,Toronto,Online,Chocolate Store 90,412,412,1252,10581.9,6341.09,4240.69
06-2023,Toronto,Online,Chocolate Store 90,434,434,1319,11264.95,6741.57,4523.45
05-2024,Toronto,Online,Chocolate Store 90,405,405,1219,9969.64,6029.7,3939.85
11-2024,Toronto,Online,Chocolate Store 90,401,401,1198,10240.08,6107.04,4132.96
04-2023,Toronto,Online,Chocolate Store 90,403,403,1167,9898.94,5965.26,3933.73
10-2024,Toronto,Online,Chocolate Store 90,423,423,1247,10270.07,6117.82,4152.19
02-2024,Toronto,Online,Chocolate Store 90,421,421,1262,10988.6,6551,4437.6
05-2023,Toronto,Online,Chocolate Store 90,418,418,1302,10965.87,6522.94,4442.8
08-2023,Toronto,Online,Chocolate Store 90,380,380,1173,10243.63,6120.54,4122.98
01-2023,Toronto,Online,Chocolate Store 90,449,449,1308,11342.51,6787.99,4554.49
11-2023,Toronto,Online,Chocolate Store 90,400,400,1292,11259.98,6717.17,4542.82
09-2024,Sydney,Online,Chocolate Store 91,409,409,1244,10708.2,6434.33,4273.89
10-2023,Sydney,Online,Chocolate Store 91,432,432,1286,10719.55,6323.01,4396.5
11-2024,Sydney,Online,Chocolate Store 91,434,434,1336,11381.11,6844.71,4536.43
12-2024,Sydney,Online,Chocolate Store 91,437,437,1329,11590.77,6990.99,4599.82
01-2024,Sydney,Online,Chocolate Store 91,421,421,1304,10974.99,6607.81,4367.2
03-2023,Sydney,Online,Chocolate Store 91,416,416,1226,10485.63,6234.61,4250.94
04-2023,Sydney,Online,Chocolate Store 91,386,386,1119,9277.53,5540.67,3736.95
12-2023,Sydney,Online,Chocolate Store 91,449,449,1339,11130.87,6684.03,4446.79
10-2024,Sydney,Online,Chocolate Store 91,428,428,1316,11055.07,6613.26,4441.78
07-2023,Sydney,Online,Chocolate Store 91,411,411,1222,10805.76,6461.6,4344.11
03-2024,Sydney,Online,Chocolate Store 91,385,385,1120,9432.76,5699.83,3732.96
05-2024,Sydney,Online,Chocolate Store 91,404,404,1185,10199.84,6136.67,4063.2
01-2023,Sydney,Online,Chocolate Store 91,428,428,1247,10604.9,6363.45,4241.45
04-2024,Sydney,Online,Chocolate Store 91,412,412,1250,10714.84,6434.7,4280.15
08-2024,Sydney,Online,Chocolate Store 91,398,398,1188,9887.99,5915.49,3972.5
07-2024,Sydney,Online,Chocolate Store 91,414,414,1232,10128.87,6059.98,4069.02
06-2024,Sydney,Online,Chocolate Store 91,423,423,1251,10497.06,6276.95,4220.14
08-2023,Sydney,Online,Chocolate Store 91,431,431,1311,11253.48,6791.62,4461.78
06-2023,Sydney,Online,Chocolate Store 91,419,419,1306,11141.05,6648.25,4492.81
09-2023,Sydney,Online,Chocolate Store 91,445,445,1312,11001.46,6614.51,4386.87
05-2023,Sydney,Online,Chocolate Store 91,402,402,1195,9744.28,5862.62,3881.67
11-2023,Sydney,Online,Chocolate Store 91,445,445,1339,11401.02,6841.92,4559.22
02-2024,Sydney,Online,Chocolate Store 91,416,416,1239,10645.76,6446.9,4198.88
02-2023,Sydney,Online,Chocolate Store 91,383,383,1159,10101.59,6059.62,4041.97
06-2023,London,Airport,Chocolate Store 92,422,422,1280,11132.75,6656.65,4476.14
05-2024,London,Airport,Chocolate Store 92,453,453,1369,11774.81,7072.76,4702
11-2024,London,Airport,Chocolate Store 92,376,376,1117,9491.36,5666.7,3824.63
10-2024,London,Airport,Chocolate Store 92,400,400,1231,10748.03,6401.88,4346.06
11-2023,London,Airport,Chocolate Store 92,394,394,1145,9803.51,5822.67,3980.81
04-2023,London,Airport,Chocolate Store 92,409,409,1200,10208.73,6107.84,4100.92
02-2024,London,Airport,Chocolate Store 92,399,399,1193,10476.7,6328.87,4147.85
05-2023,London,Airport,Chocolate Store 92,431,431,1269,10651.25,6446.12,4205.12
02-2023,London,Airport,Chocolate Store 92,391,391,1138,9481.63,5712.69,3769.09
01-2023,London,Airport,Chocolate Store 92,422,422,1256,11093.15,6641.13,4451.94
04-2024,London,Airport,Chocolate Store 92,393,393,1224,10393.17,6261.13,4132.08
08-2023,London,Airport,Chocolate Store 92,389,389,1149,9880.09,5945.44,3934.57
03-2024,London,Airport,Chocolate Store 92,416,416,1260,10671.72,6429.55,4242.21
09-2023,London,Airport,Chocolate Store 92,401,401,1153,9793.61,5922.89,3870.71
07-2024,London,Airport,Chocolate Store 92,392,392,1199,10210.77,6075.18,4135.59
12-2023,London,Airport,Chocolate Store 92,414,414,1231,10674.99,6397.27,4277.81
03-2023,London,Airport,Chocolate Store 92,409,409,1203,10452.81,6283.09,4169.68
01-2024,London,Airport,Chocolate Store 92,414,414,1259,10780.04,6414.79,4365.2
08-2024,London,Airport,Chocolate Store 92,399,399,1187,9842.04,5987.05,3854.98
06-2024,London,Airport,Chocolate Store 92,358,358,1064,9370.01,5604.06,3765.91
07-2023,London,Airport,Chocolate Store 92,412,412,1194,9968.42,5945.77,4022.63
12-2024,London,Airport,Chocolate Store 92,403,403,1154,9998.01,5997.01,4000.97
10-2023,London,Airport,Chocolate Store 92,441,441,1290,11101.27,6662.09,4439.21
09-2024,London,Airport,Chocolate Store 92,399,399,1200,10444.77,6268.93,4175.85
04-2024,Sydney,Airport,Chocolate Store 93,375,375,1152,9819.02,5859.63,3959.3
12-2024,Sydney,Airport,Chocolate Store 93,439,439,1347,10758.66,6422.43,4336.23
10-2023,Sydney,Airport,Chocolate Store 93,427,427,1254,10814.68,6444.46,4370.15
03-2024,Sydney,Airport,Chocolate Store 93,432,432,1328,11243.33,6759.48,4483.83
09-2024,Sydney,Airport,Chocolate Store 93,406,406,1199,10110.23,6068,4042.13
07-2023,Sydney,Airport,Chocolate Store 93,454,454,1372,11920.26,7159.94,4760.33
06-2024,Sydney,Airport,Chocolate Store 93,405,405,1199,10274.33,6157.44,4116.85
07-2024,Sydney,Airport,Chocolate Store 93,417,417,1241,10987.39,6602.2,4385.17
12-2023,Sydney,Airport,Chocolate Store 93,445,445,1339,11788.99,7047.82,4741.18
08-2024,Sydney,Airport,Chocolate Store 93,365,365,1082,9117.77,5456.8,3660.97
09-2023,Sydney,Airport,Chocolate Store 93,408,408,1201,10450.41,6247.85,4202.48
11-2023,Sydney,Airport,Chocolate Store 93,393,393,1207,10026.45,6032.56,3993.78
03-2023,Sydney,Airport,Chocolate Store 93,389,389,1136,9680.55,5791.31,3889.18
01-2024,Sydney,Airport,Chocolate Store 93,442,442,1325,11645.21,7040.41,4604.75
01-2023,Sydney,Airport,Chocolate Store 93,415,415,1224,10457.92,6235.61,4222.26
05-2023,Sydney,Airport,Chocolate Store 93,430,430,1308,10978.51,6613.31,4365.25
06-2023,Sydney,Airport,Chocolate Store 93,399,399,1217,10440.4,6228.45,4211.96
11-2024,Sydney,Airport,Chocolate Store 93,410,410,1253,10558.55,6359.79,4198.63
04-2023,Sydney,Airport,Chocolate Store 93,435,435,1329,11171.67,6694.59,4477.02
10-2024,Sydney,Airport,Chocolate Store 93,420,420,1230,10090.54,6074.31,4016.28
08-2023,Sydney,Airport,Chocolate Store 93,474,474,1472,12771.32,7717.45,5053.9
05-2024,Sydney,Airport,Chocolate Store 93,413,413,1266,10718.09,6462.04,4256.07
02-2024,Sydney,Airport,Chocolate Store 93,385,385,1203,10293.47,6147.18,4146.25
02-2023,Sydney,Airport,Chocolate Store 93,361,361,1103,9070.58,5427.53,3643.12
11-2024,Paris,Airport,Chocolate Store 94,417,417,1249,10616.4,6401.41,4214.87
10-2024,Paris,Airport,Chocolate Store 94,416,416,1241,10341.93,6181.82,4160.06
04-2023,Paris,Airport,Chocolate Store 94,434,434,1287,11095.48,6643.87,4451.63
09-2024,Paris,Airport,Chocolate Store 94,388,388,1173,10007.34,6010.6,3996.77
02-2024,Paris,Airport,Chocolate Store 94,408,408,1257,10983.97,6658.68,4325.34
11-2023,Paris,Airport,Chocolate Store 94,386,386,1161,9826.09,5900.48,3925.5
02-2023,Paris,Airport,Chocolate Store 94,367,367,1124,9842.45,5876.31,3966.08
03-2023,Paris,Airport,Chocolate Store 94,413,413,1185,9838.37,5938.06,3900.31
01-2024,Paris,Airport,Chocolate Store 94,415,415,1215,10524.25,6268.9,4255.33
06-2023,Paris,Airport,Chocolate Store 94,437,437,1335,11079.71,6702.84,4376.78
05-2024,Paris,Airport,Chocolate Store 94,431,431,1282,10762.53,6397.19,4365.27
06-2024,Paris,Airport,Chocolate Store 94,434,434,1284,10779.14,6476.37,4302.82
01-2023,Paris,Airport,Chocolate Store 94,466,466,1414,11983.75,7176.01,4807.75
09-2023,Paris,Airport,Chocolate Store 94,410,410,1190,10237.73,6166.45,4071.29
05-2023,Paris,Airport,Chocolate Store 94,406,406,1240,10871.4,6570.83,4300.73
12-2024,Paris,Airport,Chocolate Store 94,442,442,1280,10769.74,6390.35,4379.39
08-2023,Paris,Airport,Chocolate Store 94,406,406,1240,10050.81,6069.97,3980.8
07-2024,Paris,Airport,Chocolate Store 94,431,431,1253,10251.01,6128.14,4122.85
08-2024,Paris,Airport,Chocolate Store 94,436,436,1329,11065.36,6673.13,4392.18
03-2024,Paris,Airport,Chocolate Store 94,403,403,1210,10174.82,6116.74,4058.11
12-2023,Paris,Airport,Chocolate Store 94,439,439,1337,11467.01,6893.89,4573.19
07-2023,Paris,Airport,Chocolate Store 94,410,410,1244,10687.21,6442.11,4245.06
10-2023,Paris,Airport,Chocolate Store 94,418,418,1294,11313.02,6830.58,4482.48
04-2024,Paris,Airport,Chocolate Store 94,419,419,1228,9970.45,6009.35,3961.02
09-2024,Toronto,Mall,Chocolate Store 95,393,393,1224,10398.28,6309.07,4089.19
04-2024,Toronto,Mall,Chocolate Store 95,410,410,1216,10510.84,6321.26,4189.51
10-2024,Toronto,Mall,Chocolate Store 95,431,431,1287,10994.9,6643.2,4351.7
12-2023,Toronto,Mall,Chocolate Store 95,395,395,1224,10674.51,6405.63,4268.84
07-2023,Toronto,Mall,Chocolate Store 95,442,442,1321,11391.24,6946.33,4444.99
03-2024,Toronto,Mall,Chocolate Store 95,423,423,1268,10851.78,6472.19,4379.57
04-2023,Toronto,Mall,Chocolate Store 95,403,403,1222,10175.95,6125.58,4050.45
08-2024,Toronto,Mall,Chocolate Store 95,418,418,1217,10276.9,6180.04,4096.84
11-2024,Toronto,Mall,Chocolate Store 95,401,401,1208,10076.66,6042.14,4034.56
10-2023,Toronto,Mall,Chocolate Store 95,445,445,1363,11293,6786.26,4506.75
07-2024,Toronto,Mall,Chocolate Store 95,401,401,1225,10193.86,6133.1,4060.71
12-2024,Toronto,Mall,Chocolate Store 95,428,428,1227,10430.75,6306.23,4124.68
02-2023,Toronto,Mall,Chocolate Store 95,387,387,1166,9992.37,5973.36,4018.98
05-2024,Toronto,Mall,Chocolate Store 95,412,412,1270,10461.34,6222.83,4238.4
06-2024,Toronto,Mall,Chocolate Store 95,360,360,1107,9108.18,5485.21,3622.93
08-2023,Toronto,Mall,Chocolate Store 95,393,393,1172,9953.03,5999.34,3953.64
05-2023,Toronto,Mall,Chocolate Store 95,445,445,1305,10748.53,6420.26,4328.23
03-2023,Toronto,Mall,Chocolate Store 95,409,409,1217,10293.26,6137.04,4156.15
01-2024,Toronto,Mall,Chocolate Store 95,440,440,1318,10956.73,6623.55,4333.24
01-2023,Toronto,Mall,Chocolate Store 95,417,417,1299,11283.87,6733.65,4550.21
11-2023,Toronto,Mall,Chocolate Store 95,402,402,1214,10486.68,6310.8,4175.87
02-2024,Toronto,Mall,Chocolate Store 95,397,397,1225,10487.25,6297.06,4190.27
06-2023,Toronto,Mall,Chocolate Store 95,418,418,1270,10813.36,6539.98,4273.36
09-2023,Toronto,Mall,Chocolate Store 95,407,407,1222,10243.48,6172.31,4071.22
04-2024,Berlin,Mall,Chocolate Store 96,415,415,1231,10521.83,6254.37,4267.44
03-2024,Berlin,Mall,Chocolate Store 96,385,385,1163,10054.1,6023.22,4030.93
07-2023,Berlin,Mall,Chocolate Store 96,418,418,1224,10162.01,6058.48,4103.42
08-2024,Berlin,Mall,Chocolate Store 96,426,426,1295,10941.46,6620.03,4321.56
07-2024,Berlin,Mall,Chocolate Store 96,430,430,1339,11463.75,6857.13,4606.68
09-2023,Berlin,Mall,Chocolate Store 96,433,433,1356,12054.2,7289.08,4765.03
09-2024,Berlin,Mall,Chocolate Store 96,420,420,1315,11222.27,6696.32,4525.92
04-2023,Berlin,Mall,Chocolate Store 96,390,390,1197,9915.18,5918.12,3996.93
12-2023,Berlin,Mall,Chocolate Store 96,425,425,1303,10922.02,6477.27,4444.75
06-2024,Berlin,Mall,Chocolate Store 96,406,406,1192,10526.76,6360.52,4166.19
12-2024,Berlin,Mall,Chocolate Store 96,424,424,1343,11294.79,6770.01,4524.7
10-2023,Berlin,Mall,Chocolate Store 96,424,424,1305,11134.96,6601.13,4533.87
11-2024,Berlin,Mall,Chocolate Store 96,408,408,1262,10752.04,6428.79,4323.27
10-2024,Berlin,Mall,Chocolate Store 96,451,451,1341,11476.22,6880.97,4595.23
05-2023,Berlin,Mall,Chocolate Store 96,373,373,1118,9152.28,5516.12,3636.25
02-2023,Berlin,Mall,Chocolate Store 96,360,360,1069,9103.15,5480.96,3622.22
11-2023,Berlin,Mall,Chocolate Store 96,422,422,1267,10800.46,6509.69,4290.85
08-2023,Berlin,Mall,Chocolate Store 96,438,438,1326,11476.06,6869.14,4606.92
01-2023,Berlin,Mall,Chocolate Store 96,432,432,1307,11055.05,6592.21,4462.91
03-2023,Berlin,Mall,Chocolate Store 96,405,405,1261,10842.31,6506.43,4335.87
01-2024,Berlin,Mall,Chocolate Store 96,379,379,1100,9192.46,5494.04,3698.44
02-2024,Berlin,Mall,Chocolate Store 96,395,395,1128,9592.95,5768.46,3824.49
06-2023,Berlin,Mall,Chocolate Store 96,410,410,1223,10366.23,6230.16,4136.06
05-2024,Berlin,Mall,Chocolate Store 96,435,435,1339,11534.36,6878.87,4655.36
02-2023,Toronto,Mall,Chocolate Store 97,370,370,1070,9177.34,5591.9,3585.47
11-2024,Toronto,Mall,Chocolate Store 97,421,421,1224,10261.21,6200.5,4060.8
03-2024,Toronto,Mall,Chocolate Store 97,438,438,1322,11407.63,6862.16,4545.5
10-2024,Toronto,Mall,Chocolate Store 97,412,412,1239,10243.11,6093.37,4149.77
05-2024,Toronto,Mall,Chocolate Store 97,445,445,1373,11794.84,7071.51,4723.43
04-2023,Toronto,Mall,Chocolate Store 97,407,407,1228,10525.28,6281.1,4244.11
09-2024,Toronto,Mall,Chocolate Store 97,403,403,1221,10468.33,6235.18,4233.17
03-2023,Toronto,Mall,Chocolate Store 97,381,381,1126,9549,5706.71,3842.27
01-2024,Toronto,Mall,Chocolate Store 97,415,415,1248,10350.17,6210.38,4139.83
06-2023,Toronto,Mall,Chocolate Store 97,428,428,1285,11128.71,6715.55,4413.18
10-2023,Toronto,Mall,Chocolate Store 97,418,418,1198,10398.03,6260.12,4137.93
12-2024,Toronto,Mall,Chocolate Store 97,422,422,1268,10535.33,6340.12,4195.16
08-2024,Toronto,Mall,Chocolate Store 97,466,466,1414,11752.28,7039.37,4712.99
09-2023,Toronto,Mall,Chocolate Store 97,419,419,1271,10859.9,6523.31,4336.53
07-2024,Toronto,Mall,Chocolate Store 97,449,449,1288,10740.64,6507.78,4232.89
11-2023,Toronto,Mall,Chocolate Store 97,374,374,1153,9679.46,5773.43,3906.11
04-2024,Toronto,Mall,Chocolate Store 97,423,423,1252,10618.03,6311.22,4306.78
07-2023,Toronto,Mall,Chocolate Store 97,377,377,1129,9519.48,5687.6,3831.78
05-2023,Toronto,Mall,Chocolate Store 97,450,450,1318,11129.86,6678,4451.82
08-2023,Toronto,Mall,Chocolate Store 97,382,382,1161,9657.41,5774.29,3883.12
06-2024,Toronto,Mall,Chocolate Store 97,358,358,1081,9255.32,5519.62,3735.75
02-2024,Toronto,Mall,Chocolate Store 97,405,405,1239,10734.68,6402.12,4332.54
01-2023,Toronto,Mall,Chocolate Store 97,421,421,1234,10684.3,6439.43,4244.92
12-2023,Toronto,Mall,Chocolate Store 97,447,447,1394,11737.93,7024.34,4713.62
10-2023,New York,Online,Chocolate Store 98,436,436,1297,11049.64,6572.68,4477
02-2023,New York,Online,Chocolate Store 98,387,387,1180,10037.22,6068.96,3968.31
03-2024,New York,Online,Chocolate Store 98,412,412,1259,10507.78,6341.2,4166.53
02-2024,New York,Online,Chocolate Store 98,411,411,1301,11145.48,6650.33,4495.15
09-2024,New York,Online,Chocolate Store 98,394,394,1185,10535.74,6293.59,4242.14
10-2024,New York,Online,Chocolate Store 98,412,412,1233,10499.26,6281.97,4217.26
04-2023,New York,Online,Chocolate Store 98,405,405,1225,10516.31,6300.53,4215.8
06-2023,New York,Online,Chocolate Store 98,388,388,1157,9853.79,5889.85,3963.97
03-2023,New York,Online,Chocolate Store 98,410,410,1293,10725.18,6432.13,4293.05
05-2024,New York,Online,Chocolate Store 98,424,424,1284,10704.55,6425.12,4279.48
01-2024,New York,Online,Chocolate Store 98,430,430,1339,10920.68,6536.65,4384.13
05-2023,New York,Online,Chocolate Store 98,424,424,1228,10531.21,6369.67,4161.51
11-2024,New York,Online,Chocolate Store 98,382,382,1190,10305.81,6215.61,4090.14
11-2023,New York,Online,Chocolate Store 98,409,409,1202,10364.15,6172.58,4191.43
07-2023,New York,Online,Chocolate Store 98,431,431,1279,10336.6,6209.44,4127.11
06-2024,New York,Online,Chocolate Store 98,385,385,1181,9793.17,5892.47,3900.69
04-2024,New York,Online,Chocolate Store 98,399,399,1247,10700.18,6410.23,4289.95
08-2023,New York,Online,Chocolate Store 98,450,450,1290,10675.5,6431.57,4243.94
12-2024,New York,Online,Chocolate Store 98,413,413,1258,10753.98,6439.46,4314.6
07-2024,New York,Online,Chocolate Store 98,438,438,1350,11368,6832.32,4535.77
