customer_id,age,gender,loyalty,join_date,avg_spending,unique_orders,total_orders,total_sales,retention
C019913,40,Male,1,2022-09-05,22.3824999034405,16,51,358.12,43
C019878,23,Female,1,2025-03-16,29.657333278656,15,45,444.86,43
C019971,40,Female,0,2022-04-02,29.7262500375509,16,51,475.62,43
C019763,32,Female,0,2021-08-16,24.3424999713898,16,49,389.48,43
C019778,52,Male,0,2023-03-12,31.9064703268163,17,57,542.41,43
C020929,40,Female,1,2022-06-14,29.8147059328416,17,54,506.85,43
C021126,59,Male,0,2021-06-11,31.8825001716614,16,53,510.12,43
C021124,41,Male,1,2022-04-30,28.2437497228384,16,52,451.9,43
C020670,38,Female,0,2024-11-30,26.4726668357849,15,46,397.09,43
C020672,53,Female,1,2022-11-21,20.9257142884391,14,36,292.96,43
C020678,18,Female,0,2024-04-21,23.5269233263456,13,35,305.85,43
C020681,30,Female,0,2024-04-07,23.5129409677842,17,46,399.72,43
C020613,57,Female,0,2024-07-17,21.1724999397993,16,40,338.76,43
C020602,24,Female,1,2025-05-27,20.8266669273376,15,34,312.4,43
C020780,40,Male,0,2026-01-28,21.6643749773502,16,45,346.63,43
C020777,26,Male,0,2026-01-06,21.4013330141703,15,46,321.02,43
C021431,69,Male,1,2026-02-23,24.7352941316717,17,55,420.5,43
C021429,64,Male,1,2022-10-03,36.4585713659014,14,51,510.42,43
C021389,26,Male,0,2025-06-11,22.9262501597404,16,53,366.82,43
C021177,60,Male,0,2024-11-11,27.4876472529243,17,50,467.29,43
C021284,51,Female,0,2025-02-26,24.1856248676777,16,39,386.97,43
C021455,66,Female,1,2021-03-12,23.9352940952077,17,47,406.9,43
C021567,33,Female,0,2022-05-08,27.0899996916453,15,44,406.35,43
C021543,61,Female,0,2022-01-06,24.3893334388733,15,36,365.84,43
C021533,56,Male,1,2023-06-22,19.1333333969116,15,45,287,43
C021606,49,Female,0,2025-11-23,27.1015384380634,13,39,352.32,43
C021650,37,Female,1,2023-06-14,24.0418753027916,16,45,384.67,43
C021659,52,Male,1,2025-06-18,28.9188233123106,17,56,491.62,43
C021680,18,Female,0,2024-03-30,20.2846152965839,13,33,263.7,43
C021836,35,Female,0,2021-08-31,30.74624979496,16,52,491.94,43
C021859,63,Male,0,2026-03-04,31.7862499654293,16,61,508.58,43
C021861,58,Male,1,2025-07-10,33.4117644534392,17,56,568,43
C022102,40,Male,0,2025-06-12,29.2017650604248,17,53,496.43,43
C022178,38,Female,1,2021-04-16,24.2518752217293,16,50,388.03,43
C022234,61,Male,0,2023-12-27,28.8294116468991,17,54,490.1,43
C022239,20,Male,0,2023-03-12,22.7493753731251,16,51,363.99,43
C022265,21,Female,0,2023-12-25,25.1605883205638,17,46,427.73,43
C022355,22,Male,0,2022-03-11,27.3113334655762,15,55,409.67,43
C022344,31,Male,0,2025-11-26,22.9680000464122,15,36,344.52,43
C022498,69,Male,0,2021-04-10,20.7247058083029,17,45,352.32,43
C022479,21,Female,1,2024-08-20,27.3325000107288,16,50,437.32,43
C022477,36,Male,0,2025-06-07,24.0787495970726,16,47,385.26,43
C022527,18,Male,1,2024-01-03,27.6787499189377,16,52,442.86,43
C022557,38,Male,0,2025-04-09,29.7114282335554,14,38,415.96,43
C022853,58,Male,0,2025-03-14,26.4818751215935,16,50,423.71,43
C022841,35,Male,1,2026-02-28,22.8149998188019,16,45,365.04,43
C022816,52,Male,0,2023-03-20,19.6605884327608,17,42,334.23,43
C022820,54,Male,0,2025-04-06,23.4564706858467,17,46,398.76,43
C022751,69,Male,1,2025-10-09,27.4156251251698,16,52,438.65,43
C022666,59,Female,0,2022-05-10,30.1549999415874,16,52,482.48,43
C022710,48,Male,0,2023-04-01,26.4494118129506,17,53,449.64,43
C022694,37,Female,0,2022-03-23,23.9593748897314,16,47,383.35,43
C025013,63,Male,0,2024-06-24,27.5947060725268,17,51,469.11,43
C025096,47,Female,0,2021-07-04,29.5653844980093,13,38,384.35,43
C025132,34,Male,0,2021-11-28,22.5194118022919,17,47,382.83,43
C025125,49,Female,0,2026-02-20,31.7768749296665,16,52,508.43,43
C025113,64,Female,1,2023-04-30,23.4258821992313,17,48,398.24,43
C024885,27,Female,0,2023-10-30,28.8074999451637,16,57,460.92,43
C024953,65,Female,1,2021-08-02,35.9388235877542,17,68,610.96,43
C024973,30,Female,1,2024-05-29,25.0837500393391,16,48,401.34,43
C024652,67,Male,1,2024-10-30,31.0218751132488,16,52,496.35,43
C024675,23,Male,1,2026-02-23,23.4262497425079,16,43,374.82,43
C024686,35,Male,0,2025-05-18,23.5943748056889,16,49,377.51,43
C024851,54,Female,0,2024-07-07,24.9023530623492,17,54,423.34,43
C024810,38,Female,0,2021-06-17,26.2806250452995,16,49,420.49,43
C024330,46,Male,0,2022-12-06,26.4276468613568,17,50,449.27,43
C024313,59,Female,1,2025-11-30,23.7894115447998,17,45,404.42,43
C024316,23,Female,0,2022-12-23,19.6770590333378,17,42,334.51,43
C024420,29,Male,0,2021-09-12,31.4929415197933,17,57,535.38,43
C024397,59,Female,1,2023-07-01,32.0305880378274,17,60,544.52,43
C024569,47,Male,0,2021-04-19,21.6913333257039,15,48,325.37,43
C024531,47,Male,0,2025-12-22,31.9231253564358,16,56,510.77,43
C024496,38,Male,1,2024-03-07,18.2817649560816,17,40,310.79,43
C024487,33,Male,0,2025-04-14,26.3362500369549,16,45,421.38,43
C024157,45,Male,1,2024-04-07,28.7166664441427,15,48,430.75,43
C024187,44,Female,0,2022-08-04,22.906470635358,17,49,389.41,43
C024297,47,Female,1,2025-06-17,26.7831249833107,16,47,428.53,43
C024274,65,Male,1,2024-07-30,25.8335297808928,17,51,439.17,43
C024275,55,Female,0,2025-08-23,21.5688238143921,17,43,366.67,43
C024083,56,Female,0,2021-03-10,31.5831247866154,16,55,505.33,43
C024120,66,Female,1,2024-11-05,29.2105880484861,17,54,496.58,43
C024136,47,Female,0,2022-10-19,23.4925002753735,16,46,375.88,43
C024130,46,Male,1,2023-01-26,20.2606250345707,16,38,324.17,43
C024062,67,Female,0,2024-04-23,29.2729410844691,17,54,497.64,43
C024042,33,Female,1,2024-05-28,25.3937501609325,16,49,406.3,43
C023933,63,Female,1,2022-09-28,23.2437503486872,16,44,371.9,43
C023739,67,Female,0,2023-10-17,24.6624999940395,16,48,394.6,43
C023755,30,Male,0,2023-09-23,31.3176471485811,17,59,532.4,43
C023854,35,Female,1,2025-03-05,20.9940000851949,15,43,314.91,43
C023548,46,Female,0,2023-12-27,22.0082350618699,17,49,374.14,43
C023450,20,Female,1,2024-10-23,24.9281249344349,16,46,398.85,43
C023456,32,Female,0,2023-03-30,21.1782353345086,17,52,360.03,43
C023454,36,Male,1,2026-02-10,20.9621429102761,14,42,293.47,43
C023393,44,Female,0,2023-09-16,31.2349999291556,14,47,437.29,43
C023373,46,Male,0,2021-10-19,25.81285740648,14,38,361.38,43
C023227,44,Male,0,2021-08-10,29.2212499082088,16,58,467.54,43
C023222,18,Female,1,2024-08-26,24.6366668065389,15,43,369.55,43
C023296,41,Female,0,2023-08-27,34.2849999666214,16,55,548.56,43
C023257,23,Male,1,2022-05-05,21.1320002396901,15,43,316.98,43
C023024,61,Female,1,2024-04-19,24.82235306852,17,55,421.98,43
C023155,22,Female,1,2021-07-07,26.3529412045198,17,56,448,43
C023137,21,Female,1,2024-12-30,24.5676468119902,17,46,417.65,43
C023099,28,Female,1,2022-09-12,21.8970591320711,17,50,372.25,43
C022883,30,Male,1,2022-02-16,26.1517644489513,17,53,444.58,43
C022886,69,Female,0,2021-04-06,22.2664701798383,17,57,378.53,43
C022941,45,Male,1,2023-07-01,29.464706028209,17,56,500.9,43
C022946,41,Male,0,2024-05-28,27.2629411360797,17,50,463.47,43
C025944,44,Female,1,2024-02-10,29.0700001997106,17,54,494.19,43
C025876,44,Male,0,2021-11-17,27.9235293444465,17,57,474.7,43
C025837,49,Male,1,2025-07-02,23.9624998271465,16,43,383.4,43
C025813,30,Female,1,2024-10-29,20.4488235641928,17,42,347.63,43
C025799,60,Male,1,2022-10-05,19.696249961853,16,34,315.14,43
C025729,48,Male,1,2025-04-09,19.7978570801871,14,39,277.17,43
C025735,65,Female,1,2023-07-26,26.8593749701977,16,48,429.75,43
C025759,66,Female,1,2025-10-13,28.5835293040556,17,48,485.92,43
C025772,24,Male,0,2025-11-04,30.5731250047684,16,50,489.17,43
C026238,26,Male,1,2022-12-09,29.3800003379583,16,54,470.08,43
C026204,52,Female,1,2025-12-27,31.878124922514,16,56,510.05,43
C026183,45,Male,1,2022-09-23,19.7176471037023,17,38,335.2,43
C026128,34,Female,0,2025-02-25,22.5358823046965,17,46,383.11,43
C026144,34,Male,1,2022-12-18,18.9256248474121,16,44,302.81,43
C025193,56,Male,1,2021-08-22,20.153333123525,15,44,302.3,43
C025159,44,Female,1,2021-11-20,27.4323532721576,17,49,466.35,43
C025336,35,Female,1,2022-02-20,21.8762498497963,16,44,350.02,43
C025317,56,Female,0,2024-01-07,25.2182353103862,17,50,428.71,43
C025301,54,Female,0,2022-09-10,17.2805883183199,17,41,293.77,43
C025427,29,Female,0,2021-09-30,25.2956250905991,16,44,404.73,43
C025444,23,Male,1,2025-10-30,29.5811764492708,17,55,502.88,43
C025495,49,Male,1,2024-07-09,23.0013333320618,15,41,345.02,43
C027023,48,Male,1,2025-09-30,19.6594117389006,17,50,334.21,43
C027012,33,Female,1,2021-03-25,31.2842855112893,14,49,437.98,43
C027072,47,Female,1,2025-02-22,27.3653334299723,15,46,410.48,43
C027109,57,Male,0,2024-04-29,29.56812530756,16,55,473.09,43
C026997,19,Female,1,2024-02-20,28.4174997806549,16,47,454.68,43
C026892,54,Female,0,2021-12-02,18.3252939055948,17,47,311.53,43
C027265,41,Male,0,2025-10-25,23.1300001442432,16,42,370.08,43
C027194,56,Female,0,2024-07-08,28.0370588302612,17,51,476.63,43
C027154,20,Female,1,2025-05-20,23.3358823551851,17,47,396.71,43
C027302,70,Female,0,2022-06-24,26.1470588515787,17,54,444.5,43
C027416,34,Male,1,2022-04-16,24.7576469533584,17,56,420.88,43
C027400,66,Female,0,2025-07-06,23.2143750190735,16,50,371.43,43
C027389,31,Female,0,2023-03-05,30.5435294263503,17,56,519.24,43
C026398,39,Male,0,2025-07-20,24.6739999453227,15,36,370.11,43
C026296,37,Male,0,2024-10-05,25.3711769160102,17,47,431.31,43
C026464,42,Male,0,2026-02-10,27.0369232067695,13,42,351.48,43
C026504,20,Female,0,2026-02-28,22.6933334350586,15,37,340.4,43
C026483,42,Female,0,2023-06-06,19.1674998998642,16,40,306.68,43
C026551,70,Male,1,2025-10-31,24.4917644753176,17,46,416.36,43
C026559,39,Female,1,2025-10-13,27.2387497723103,16,43,435.82,43
C026564,61,Female,0,2023-05-26,22.4300000031789,15,40,336.45,43
C026528,32,Male,1,2023-08-27,24.2841174462262,17,52,412.83,43
C026721,64,Female,0,2022-05-14,26.5419998486837,15,43,398.13,43
C026711,65,Female,0,2025-02-08,23.8588236079496,17,54,405.6,43
C026609,18,Female,1,2023-07-21,26.5529416589176,17,50,451.4,43
C026617,37,Male,1,2021-10-20,26.6094120530521,17,55,452.36,43
C026863,55,Female,1,2021-08-05,30.5181251466274,16,51,488.29,43
C038651,41,Male,0,2024-12-16,29.5737499296665,16,52,473.18,43
C038674,62,Male,0,2022-08-30,26.0306248664856,16,41,416.49,43
C038682,47,Female,0,2024-01-10,21.1812502741814,16,41,338.9,43
C038827,40,Female,1,2021-12-04,23.9499996129204,17,50,407.15,43
C038800,50,Male,0,2025-09-01,23.5594120025635,17,46,400.51,43
C038853,63,Male,1,2024-11-19,20.1687498390675,16,36,322.7,43
C038764,41,Female,1,2025-06-24,21.9252940766952,17,45,372.73,43
C038504,57,Female,1,2026-01-03,27.7068748772144,16,53,443.31,43
C038499,19,Male,1,2021-07-07,23.9158821246203,17,49,406.57,43
C038568,41,Male,0,2024-01-03,25.1693334579468,15,47,377.54,43
C038547,70,Female,1,2021-06-13,30.3487495779991,16,50,485.58,43
C038423,32,Female,0,2023-03-17,26.8658824527965,17,59,456.72,43
C038385,36,Female,0,2025-11-29,18.6147058150348,17,43,316.45,43
C038339,42,Female,0,2026-01-10,25.2464706757489,17,50,429.19,43
C038296,48,Female,0,2026-02-12,23.2352941737455,17,49,395,43
C038225,25,Female,1,2025-01-07,18.3586666107178,15,38,275.38,43
C038182,43,Female,0,2025-07-28,17.8626667658488,15,37,267.94,43
C038026,54,Male,1,2022-06-30,27.6579999287923,15,51,414.87,43
C038113,31,Male,0,2022-12-09,24.5888237111709,17,48,418.01,43
C037909,32,Male,1,2022-02-22,24.9592308264512,13,42,324.47,43
C037922,46,Male,1,2023-08-15,27.265714441027,14,41,381.72,43
C037933,30,Female,1,2022-03-09,15.2893750667572,16,41,244.63,43
C037753,62,Female,1,2025-07-17,26.0493750572205,16,47,416.79,43
C037766,33,Male,1,2025-06-24,31.2813331604004,15,52,469.22,43
C037750,21,Female,1,2024-08-13,29.3493749499321,16,54,469.59,43
C037175,27,Male,0,2023-05-16,20.7417646576377,17,46,352.61,43
C037255,59,Male,1,2022-01-02,21.4226665973663,15,35,321.34,43
C037280,63,Female,0,2022-06-30,22.3229413733763,17,46,379.49,43
C037281,60,Female,0,2022-11-18,26.5743749439716,16,52,425.19,43
C037237,30,Female,1,2022-04-26,30.3482352705563,17,57,515.92,43
C037319,35,Female,0,2022-10-23,26.3188237021951,17,54,447.42,43
C037535,34,Male,0,2022-07-22,22.3364706880906,17,42,379.72,43
C037594,22,Female,0,2025-12-15,27.8123531622045,17,50,472.81,43
C037632,19,Male,0,2022-07-23,20.6523527818568,17,57,351.09,43
C037651,50,Female,0,2024-02-16,22.3557142189571,14,41,312.98,43
C037687,51,Female,1,2026-02-24,31.8231247663498,16,65,509.17,43
C037653,18,Male,0,2025-12-20,27.9293748289347,16,45,446.87,43
C037658,51,Male,1,2023-03-22,24.8458824438207,17,49,422.38,43
C037659,56,Male,0,2021-04-25,27.1143750548363,16,47,433.83,43
C037079,43,Female,0,2024-04-21,31.774706363678,17,58,540.17,43
C037047,35,Male,1,2021-07-08,27.303749859333,16,53,436.86,43
C037059,45,Female,1,2025-03-02,26.7758822160609,17,56,455.19,43
C037029,37,Female,1,2023-08-13,25.2047059676226,17,56,428.48,43
C036859,26,Female,0,2022-08-11,25.2913333257039,15,45,379.37,43
C036866,66,Male,0,2023-02-18,33.4875004291534,16,58,535.8,43
C036877,54,Female,0,2025-08-13,15.3506666819255,15,37,230.26,43
C036951,54,Male,1,2024-05-06,27.4718751609325,16,49,439.55,43
C036669,57,Male,0,2021-08-04,30.3141176560346,17,58,515.34,43
C036815,46,Male,1,2024-04-27,16.5111765581019,17,41,280.69,43
C036842,52,Male,0,2024-08-29,30.6629413997426,17,60,521.27,43
C036732,64,Female,0,2025-07-22,22.7475000619888,16,44,363.96,43
C036713,40,Female,1,2024-09-26,21.7112498283386,16,42,347.38,43
C039144,25,Female,1,2025-11-14,23.6182353356305,17,48,401.51,43
C039083,38,Male,1,2023-01-02,27.4747058924507,17,51,467.07,43
C039066,39,Female,1,2021-07-27,27.4352940110599,17,56,466.4,43
C039061,25,Male,1,2025-02-10,24.0812502205372,16,42,385.3,43
C038893,27,Male,1,2024-01-23,24.5205879351672,17,60,416.85,43
C039221,40,Female,1,2022-05-01,24.6724996864796,16,52,394.76,43
C039238,63,Male,0,2024-01-03,26.2300000786781,16,53,419.68,43
C039276,30,Male,1,2022-02-13,29.296000289917,15,43,439.44,43
C039312,58,Female,0,2021-05-30,25.7729413649615,17,50,438.14,43
C039306,61,Female,0,2022-11-19,26.8241174361285,17,52,456.01,43
C039335,52,Female,0,2023-12-21,27.4917648259331,17,52,467.36,43
C039703,26,Female,1,2021-07-10,24.5893332163493,15,42,368.84,43
C039711,56,Male,1,2025-05-17,33.3286670684814,15,53,499.93,43
C039720,55,Male,0,2024-07-14,23.0276470464819,17,57,391.47,43
C039662,44,Male,0,2022-10-25,27.6093333562215,15,41,414.14,43
C039447,20,Male,0,2022-01-13,29.2812500596046,16,49,468.5,43
C039574,42,Male,0,2025-03-03,18.4747058924507,17,50,314.07,43
C039999,58,Female,0,2023-08-05,31.3427277478305,11,33,344.77,43
C039953,33,Female,1,2023-07-25,24.5793746113777,16,43,393.27,43
C039935,66,Female,1,2022-04-27,19.683749884367,16,45,314.94,43
C039894,55,Male,0,2025-11-13,22.3206666787465,15,43,334.81,43
C039778,19,Male,1,2025-03-19,24.562941270716,17,45,417.57,43
C039812,63,Male,0,2022-07-29,18.3643751442432,16,42,293.83,43
C039790,27,Female,0,2026-02-16,25.8647060955272,17,53,439.7,43
C039840,52,Female,1,2021-12-24,15.2070587943582,17,30,258.52,43
C039841,32,Female,1,2022-01-07,26.6937499940395,16,48,427.1,43
C040962,61,Male,0,2022-10-20,29.0531248450279,16,48,464.85,43
C040967,35,Female,0,2021-06-17,25.2605881410487,17,51,429.43,43
C041007,33,Female,1,2024-04-17,19.6341177435482,17,40,333.78,43
C040988,36,Male,0,2023-09-17,18.8446665128072,15,42,282.67,43
C040879,30,Male,1,2024-03-10,16.8556251376867,16,40,269.69,43
C041122,45,Female,1,2024-02-05,31.7440003395081,15,52,476.16,43
C041104,52,Female,1,2025-02-13,27.5185710702624,14,40,385.26,43
C041063,64,Male,1,2025-10-12,26.6480000813802,15,43,399.72,43
C040799,54,Female,1,2023-09-18,20.8966667811076,15,40,313.45,43
C040735,35,Female,0,2024-10-15,24.840588611715,17,48,422.29,43
C040715,23,Male,1,2025-02-05,28.7194119060741,17,57,488.23,43
C040172,39,Male,1,2024-02-24,20.9506248533726,16,42,335.21,43
C040166,27,Male,0,2023-06-10,28.4211768262527,17,54,483.16,43
C040178,42,Female,1,2022-03-01,27.3143752217293,16,55,437.03,43
C040213,67,Female,1,2024-04-03,28.9869235112117,13,40,376.83,43
C040082,56,Female,0,2022-05-08,30.3947057443507,17,56,516.71,43
C040476,55,Female,0,2025-04-23,30.0343750417233,16,52,480.55,43
C040390,35,Male,0,2025-06-02,22.2900002142962,17,48,378.93,43
C040388,45,Male,0,2023-09-16,23.4011764666613,17,53,397.82,43
C040363,27,Male,0,2021-12-21,22.8920000712077,15,44,343.38,43
C040336,65,Female,1,2022-11-17,24.711176591761,17,46,420.09,43
C044165,36,Male,1,2022-12-17,25.4187498390675,16,44,406.7,43
C044106,19,Female,1,2021-05-08,31.0329410328585,17,56,527.56,43
C044045,25,Male,0,2021-05-22,24.1686666488647,15,48,362.53,43
C044031,36,Male,1,2023-09-30,26.7433332443237,15,50,401.15,43
C044054,57,Female,0,2023-08-12,21.7870587320889,17,48,370.38,43
C044051,20,Male,1,2024-02-11,28.4382352688733,17,51,483.45,43
C044049,48,Male,1,2023-07-09,25.4718749672174,16,59,407.55,43
C044084,29,Male,1,2021-08-20,31.1206249594688,16,52,497.93,43
C044069,29,Male,1,2024-02-18,22.8174995779991,16,42,365.08,43
C044525,26,Female,0,2024-08-22,18.5482353322646,17,42,315.32,43
C044569,34,Female,1,2021-08-07,20.4513334592183,15,45,306.77,43
C044456,21,Female,0,2022-03-10,22.5806250423193,16,42,361.29,43
C043839,22,Male,1,2024-03-22,24.48937484622,16,52,391.83,43
C043743,28,Male,0,2024-04-16,29.8368748426437,16,58,477.39,43
C043802,44,Male,1,2022-04-08,26.5543750524521,16,45,424.87,43
C043794,43,Female,0,2025-07-26,21.1358824898215,17,47,359.31,43
C043935,57,Male,0,2025-03-20,28.0225000977516,16,49,448.36,43
C043960,46,Female,0,2024-01-29,24.8635296260609,17,50,422.68,43
C043967,31,Female,1,2021-04-30,32.9929408466115,17,60,560.88,43
C044013,28,Female,1,2022-02-27,25.3393333435059,15,49,380.09,43
C043636,70,Male,1,2021-12-26,25.2468752563,16,43,403.95,43
C043657,28,Female,1,2025-06-06,17.8870589031893,17,40,304.08,43
C043661,35,Male,0,2021-10-01,24.3388233745799,17,58,413.76,43
C043621,58,Female,1,2021-09-24,34.2652942994062,17,56,582.51,43
C043546,38,Male,1,2021-04-06,27.0823527504416,17,52,460.4,43
C043475,61,Male,0,2024-01-07,29.8764709023868,17,61,507.9,43
C045568,39,Male,0,2024-02-27,17.6686666806539,15,35,265.03,43
C045566,46,Female,1,2024-12-24,24.5047057937173,17,55,416.58,43
C045549,60,Male,1,2021-09-29,21.1392854452133,14,38,295.95,43
C045556,27,Male,0,2024-03-30,18.345000103116,16,41,293.52,43
C045527,56,Female,0,2023-09-11,28.6112498641014,16,57,457.78,43
C045507,24,Male,0,2023-06-04,27.3525001108646,16,48,437.64,43
C045691,69,Female,1,2024-10-12,25.9388238682466,17,49,440.96,43
C045697,30,Female,1,2022-03-28,21.431428364345,14,31,300.04,43
C045434,43,Male,1,2023-09-09,24.7417647978839,17,50,420.61,43
C045344,67,Female,1,2024-04-26,26.4882354455836,17,55,450.3,43
C045371,25,Female,1,2022-11-27,29.9223530152265,17,55,508.68,43
C045359,46,Male,0,2023-10-23,25.2100003106254,14,44,352.94,43
C045309,69,Female,1,2022-02-04,22.8476469937493,17,51,388.41,43
C045300,39,Male,0,2024-03-04,25.1170589082381,17,51,426.99,43
C045282,61,Female,1,2021-10-07,25.7562502026558,16,47,412.1,43
C045226,48,Male,1,2021-07-19,26.443529325373,17,53,449.54,43
C045196,62,Male,0,2023-09-11,33.3118748664856,16,54,532.99,43
C044615,68,Male,1,2022-11-05,25.0943749547005,16,48,401.51,43
C044632,66,Male,1,2021-12-22,32.3535295374253,17,57,550.01,43
C044854,51,Male,1,2025-09-02,22.6525000929832,16,47,362.44,43
C044781,40,Male,0,2025-11-20,26.3033330599467,15,48,394.55,43
C044812,58,Male,0,2023-12-04,22.6129410968107,17,45,384.42,43
C044950,47,Male,1,2022-06-13,29.8764706218944,17,58,507.9,43
C045014,59,Male,1,2022-01-24,21.5799998044968,16,46,345.28,43
C045128,52,Male,1,2022-01-25,21.1413333574931,15,44,317.12,43
C045045,61,Male,0,2023-11-05,20.5452942287221,17,42,349.27,43
C042750,44,Female,1,2021-07-01,21.5543750375509,16,51,344.87,43
C042754,61,Female,0,2023-09-22,32.0817645297331,17,59,545.39,43
C042752,68,Male,1,2024-03-25,24.8349995953696,14,42,347.69,43
C042787,21,Male,1,2022-08-24,28.6405880871941,17,61,486.89,43
C042793,25,Male,1,2021-07-09,27.2687501907349,16,44,436.3,43
C042770,37,Female,0,2024-06-18,25.666470303255,17,45,436.33,43
C042829,23,Female,1,2025-01-02,21.8717647300047,17,43,371.82,43
C042658,62,Male,0,2023-08-22,25.8217648618362,17,57,438.97,43
C042721,34,Female,1,2024-07-13,19.5893751084805,16,44,313.43,43
C042594,30,Female,1,2022-06-23,26.7723526533912,17,49,455.13,43
C042607,19,Female,1,2024-02-15,22.3766666730245,15,45,335.65,43
C042618,45,Female,0,2025-10-13,27.5553332646688,15,47,413.33,43
C042340,40,Male,1,2023-10-26,26.5994116979487,17,57,452.19,43
C042362,51,Male,1,2021-03-31,23.4837505221367,16,41,375.74,43
C042421,18,Female,0,2024-06-10,21.396250218153,16,48,342.34,43
C042382,23,Female,0,2021-07-19,33.9876469163334,17,61,577.79,43
C042549,57,Female,1,2025-03-01,25.8099997639656,16,50,412.96,43
C042532,51,Female,0,2022-11-04,24.1370588470908,17,48,410.33,43
C042452,70,Female,0,2022-05-12,33.9513333956401,15,54,509.27,43
C042960,26,Female,1,2024-09-24,21.3276470128228,17,50,362.57,43
C042949,62,Female,1,2021-11-13,20.4646668116252,15,39,306.97,43
